bucket,decision,score,relative_path,absolute_path,ext,size_bytes,reasons
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,.md,1320,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,.md,2244,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1562,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,.md,1307,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,.md,2067,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1361,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,.md,1364,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/final_pass_unified_master_governance.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/final_pass_unified_master_governance.py,.py,57128,anchor-term:pass|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,.md,900,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,.md,1608,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,.md,1618,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/evidence_packet.md,.md,1180,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/postmortem.md,.md,1137,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/premortem.md,.md,1813,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/phenix/debug-phenixking-smoke-16a6b2387f/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/debug_runs/phenix/debug-phenixking-smoke-16a6b2387f/evidence_packet.md,.md,898,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/evidence_packet.md,.md,1544,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,.md,1320,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,.md,2244,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1562,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,.md,1307,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,.md,2067,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1361,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,.md,1364,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,.md,900,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,.md,1608,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 RUNTIME-ARCHIVE/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,.md,1618,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass1/restart4-infer-pass1-f1bd5f1c44/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass1/restart4-infer-pass1-f1bd5f1c44/evidence_packet.md,.md,1382,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass2/restart4-infer-pass2-51cc8d8908/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass2/restart4-infer-pass2-51cc8d8908/evidence_packet.md,.md,1295,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass3/restart4-infer-pass3-f91050eb29/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/continued-inference/pass3/restart4-infer-pass3-f91050eb29/evidence_packet.md,.md,1295,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/final-from-last-three/restart4-final-from-last-three-8ded9385d9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/final-from-last-three/restart4-final-from-last-three-8ded9385d9/evidence_packet.md,.md,2222,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/master/restart4-corrected-master-c35d594f4c/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/master/restart4-corrected-master-c35d594f4c/evidence_packet.md,.md,1838,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/master/restart4-corrected-master-v2-0d39e54855/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/master/restart4-corrected-master-v2-0d39e54855/evidence_packet.md,.md,1832,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/next-pass-master/restart4-next-pass-f527d45b9b/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/next-pass-master/restart4-next-pass-f527d45b9b/evidence_packet.md,.md,1822,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/evidence_packet.md,.md,2042,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/postmortem.md,.md,1330,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-c35d594f4c/premortem.md,.md,1559,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/evidence_packet.md,.md,2045,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/postmortem.md,.md,1348,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4 TESTS/runner/restart4-corrected-runner-v2-0d39e54855/premortem.md,.md,1562,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/AG-runner/PHAROS PRINCE.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/AG-runner/PHAROS PRINCE.py,.py,61362,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/AG-runner/governance_deterministic_runner.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/AG-runner/governance_deterministic_runner.py,.py,52450,anchor-term:governance|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/ANTHRO-SALOMON/SALOMON.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/ANTHRO-SALOMON/SALOMON.py,.py,1092,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/GEM-MALEK-PHENIX/KINGMALEK.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/GEM-MALEK-PHENIX/KINGMALEK.py,.py,936,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/GEM-MALEK-PHENIX/PHENIXKING.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/GEM-MALEK-PHENIX/PHENIXKING.py,.py,926,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART-4/final_pass_unified_master_governance.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/final_pass_unified_master_governance.py,.py,57878,anchor-term:pass|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/AG-runner/PHAROS PRINCE.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/PHAROS PRINCE.py,.py,61362,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/AG-runner/governance_deterministic_runner.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/governance_deterministic_runner.py,.py,51928,anchor-term:governance|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/ANTHRO-SALOMON/SALOMON.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/ANTHRO-SALOMON/SALOMON.py,.py,1092,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/KINGMALEK.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/KINGMALEK.py,.py,936,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/PHENIXKING.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/PHENIXKING.py,.py,926,anchor-term:paper|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/evidence_packet.md,.md,1180,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/postmortem.md,.md,1137,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/kingmalek/debug-kingmalek-smoke-16a6b2387f/premortem.md,.md,1813,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/phenix/debug-phenixking-smoke-16a6b2387f/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/debug_runs/phenix/debug-phenixking-smoke-16a6b2387f/evidence_packet.md,.md,898,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/evidence_packet.md,.md,1544,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/postmortem.md,.md,1320,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek-wrapper/parallel-kingmalek-wrapper-5861bc1349/premortem.md,.md,2244,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1562,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/postmortem.md,.md,1307,anchor-term:paper|control-telemetry:postmortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/kingmalek/kingmalek-md-readme-zip-afaf0136e9/premortem.md,.md,2067,anchor-term:paper|control-telemetry:premortem|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/phenix-realized/phenixking-md-readme-zip-afaf0136e9/evidence_packet.md,.md,1361,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/GEM-MALEK-PHENIX/parallel_runs/phenix-wrapper/parallel-phenixking-wrapper-5861bc1349/evidence_packet.md,.md,1364,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/final_pass_unified_master_governance.py,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/final_pass_unified_master_governance.py,.py,57128,anchor-term:pass|script
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/governance_master_runs/ag-runner-md-readme-master-pass-2426d4903d/evidence_packet.md,.md,900,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/governance_master_runs/unified-master-pass-6ec0473575/evidence_packet.md,.md,1608,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes RESTART/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/governance_master_runs/unified-master-pass-v2-6ec0473575/evidence_packet.md,.md,1618,anchor-term:pass|control-telemetry:evidence_packet|narrative-format
C,de-rank,1,SCRIPTS/Paper outcomes ROUND2 TESTS/kingmalek/round2-kingmalek-e9baa5535f/evidence_packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2 TESTS/kingmalek/round2-kingmalek-e9baa5535f/evidence_packet.md,.md,3388,anchor-term:paper|control-telemetry:evidence_packet|narrative-format
